id,title,subtitle,description,links,quadrant,keywords
2702ee34b81ccbdac2fc1cca00597e67,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,robert f kennedy jr  (2022). keynote - bitcoin 2023. bitcoin magazine,https://www.youtube.com/watch?v=fz7FPl065II, comment bitcoin change societe,
04e41013279d86d0e65781a6ea3f4721,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,a. stachtchenko (2022). le salvador - quel avenir pour bitcoin ? liber-the,https://www.youtube.com/watch?v=qDRqbG-VLDM&t=2162s, comment bitcoin change societe,
4b40602aabaf8cfb89c0cba62e6d198b,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,m. saylor (2021). are gov. printing money to adopt bitcoin? s. ammous,https://www.youtube.com/watch?v=yTMdEGwuyus, comment bitcoin change societe,"bitcoin, currency, banks, disney, equity, stock, anarchist, billion, dollars, governments, ious, uae, wealth, 2025, agile, airlines, arabia, bank, bet, buy, chaos, classifications, coin, commodities, corporation, couldn, countries, customers, direction, economics"
867e3f3a959d7de9fc2f5a08d9eae61b,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,gac (2021). le salvador court-circuite le systeme financier avec bitcoin !,https://www.youtube.com/watch?v=_NxpiM_uwQQ, comment bitcoin change societe,"une, pas, bitcoin, le, bien, bitcoins, dollar, dollars, est, financier, monde, musique, pourrait, qui, crypto, fait, finance, financières, investissement, investisseurs, état, états, 100, agences, américaines, bands, banques, bon, cadrage, casino"
2d7604066e679add7cf2c1548d040ed0,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,"gac(2021). ""arretez de gober le sirop que vous sert l'elite""! - nayib bukele.",https://www.youtube.com/watch?v=LTw2CH9tKs0, comment bitcoin change societe,"une, bitcoin, le, pas, pourquoi, dollars, salvador, financières, histoire, qui, économie, financière, internationales, milliards, monde, vous, économiques, être, 2023, 2025, accroître, ailleurs, aljazeera, argent, articles, battre, bbc, bien, changement, chiffre"
94f4dd0d0bbc5d938d88c68924acdad6,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,s. gouspillou (2021). evolution du minage en chine et dans le monde. gac.,https://www.youtube.com/watch?v=tt_QFJLmlLU, comment bitcoin change societe,"pas, une, le, bien, dans, ce, chinois, être, chine, fait, pourquoi, est, électricité, demande, des, marché, mining, peut, prix, rivière, surplus, les, machines, musique, nucléaire, production, qui, été, 700, avoir"
a888819b11945f173ca18254e18ffe46,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,s. gouspillou (2020). retour a chaud d'un periple au salvador. gac.,https://www.youtube.com/watch?v=D1LhLwA1EhE&t=8s, comment bitcoin change societe,
a888819b11945f173ca18254e18ffe46,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,paul tudor jones (2020). it's like investing early in a tech company. cnbc,https://www.youtube.com/watch?v=D1LhLwA1EhE&t=8s, comment bitcoin change societe,
633ecc421a282e3e7176a4412d4cac1e,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,paul tudor jones (2020). bitcoin is maths and maths never fails,https://www.youtube.com/shorts/_Nc_P-xTEic, comment bitcoin change societe,
57111fd0bb722702d10a587ac69bb7f5,politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,s. druckenmiller (2022). talks about bitcoin. zurich crypto journal,https://www.youtube.com/watch?v=EuyaqKZgezM, comment bitcoin change societe,
112ece1cf709c2ceb1e4a84c5134b621,politique,"bitcoin : securite  violence, et guerre",yorick de mombynes (2022). depolitiser la monnaie,https://www.youtube.com/watch?v=DX8JorPfXn4, comment bitcoin change societe,
ee675036204eda9aa16e6035633c9977,politique,"bitcoin : securite  violence, et guerre",m. hornick et t. strolight (2021). bitcoin est une richesse generationnelle,https://www.youtube.com/watch?v=3Rnqst5qCgA, comment bitcoin change societe,
9d6bddd4ddab580fc02bd31f5cd42bd1,politique,"bitcoin : securite  violence, et guerre",michael saylor (2022). it's a war on currencies. saifedean ammous podcast,https://www.youtube.com/watch?v=WwY7qNXEv74, comment bitcoin change societe,"war, bitcoin, currencies, currency, wars, ambassador, battle, commodities, conflict, diplomats, dollar, dollarizing, don, effective, fight, geopolitical, gold, issue, istanbul, losers, patriotic, patriotism, peso, rebel, start, struggles, vietnam, win, winners"
21fb08ffad4175b3022beb9afec6e046,asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",allen farington (2022). bitcoin and islamic finance. baltic hb 2022,https://www.youtube.com/watch?v=3WG7uAQ5R9Y, comment bitcoin influ culture,"bitcoin, finance, economy, collateral, financial, gaming, money, speculative, islamic, lending, music, adoption, africa, bank, debt, education, fiat, nigeria, risk, wallet, banking, banks, btc, business, games, payments, applause, capital, coin, crypto"
af626fd9d3c16c1790f24746faee8750,contre-culture,1. contre-culture,giacomo zucco (2022). bitcoin cultures. unconfiscatable 2022,https://www.youtube.com/watch?v=GgFQgfssHBo&t=2s, comment bitcoin influ culture,"bitcoin, privacy, switzerland, kyc, coin, salvador, assange, bank, banking, countries, currency, exchange, legal, money, technology, banks, bitcoiners, crypto, culture, engineers, italy, monero, revolutionaries, africa, austrian, communist, dollar, el, ethereum, freedom"
b5e872806e15cf6ed0385a758e54f12d,contre-culture,1. contre-culture,sergej kotliar (2023). bitcoin cultures & growing bitcoin use in a bitcoin reality check. what bitcoin did,https://www.youtube.com/watch?v=78iYxGLQoxg&t=3711s, comment bitcoin influ culture,"bitcoin, transaction, community, transactions, wallet, crypto, coins, world, coin, money, vpn, bitcoins, risk, commerce, cryptocurrencies, internet, wallets, buy, countries, conferences, ethereum, government, market, miners, minor, nation, people, putin, rbf, russian"
1366d84d7f03223d6580a99c6b155072,contre-culture,1. contre-culture,"giacomo zucco (2023). ""bitcoin cultures"" presentation for strike",https://www.youtube.com/watch?v=Otoz02b9PiY&t=8s, comment bitcoin influ culture,"bitcoin, culture, cyberpunk, maximalism, maximalists, scarcity, subculture, economics, presentation, cyberpunks, engineering, idealists, mainstream, market, maximalist, twitter, coins, cultural, engineers, privacy, punk, social, speculators, activists, banks, crypto, developer, inflation, innovation, punks"
859d9f5a9da376a001072530777d7c37,contre-culture,2. bitcoin maximalisme,"tomer strolight (2021). toxicity, integrity, & maximalism in bitcoiners are not toxic - they have integrity.",https://www.youtube.com/watch?v=5OOFP5HRogA, comment bitcoin influ culture,
b677ba619167279d067dbb86d1d44b46,integrite,1. bitcoin adresse le probleme de la confiance,"tomer strolight (2021). toxicity, integrity, & maximalism in bitcoiners are not toxic - they have integrity.",https://www.youtube.com/watch?v=5OOFP5HRogA, comment bitcoin influ culture,
f093ecd4f3fbd86c71806be78239de42,responsabilite,2. bitcoin recompense la  responsabilite et le  merite,r. breedlove (2023).importance of responsibility that comes with ownership in here for the truth on money and bitcoin,https://www.youtube.com/watch?v=S6oKGvhMxF8&t=1580s, comment bitcoin influ culture,"money, bitcoin, property, gold, currency, inflation, ownership, economic, market, truth, wealth, rights, addiction, dollars, economy, incentive, language, private, supply, value, bank, counterfeiting, fiat, rand, reality, sponsor, banking, copper, evil, savings"
425d9f5d219d4cc2e874b02f034c313f,responsabilite,2. bitcoin recompense la  responsabilite et le  merite,richard reel and john vallis (2023).on the role and responsibility of rituals on a bitcoin standard. john vallis bitcoin rapid-fire,https://www.youtube.com/watch?v=8vJCub3Lvgc&t=2765s, comment bitcoin influ culture,"bitcoin, music, inspiration, yield, inspired, propaganda, society, art, concept, fiat, future, rituals, time, twitter, audio, content, doing, engineering, financial, food, incentives, lyrics, preference, property, resources, rewarding, ritual, sacrifice, scarcity, song"
c36c33ed20f07b9962f9e69707791dc3,responsabilite,2. bitcoin recompense la  responsabilite et le  merite,jimmy song (2022). fiat knowledge: only bitcoin creates a culture that rewards verification. bitcoin songsheet #17,https://www.youtube.com/watch?v=30y-HAgO9kg, comment bitcoin influ culture,
7aa55a21414a9513580db849458c3d7c,liberte,liberte  et souverainete individuelle,yorick de mombynes (2022). les liberaux et le bitcoin. cercle frederic bastiat,https://www.youtube.com/watch?v=a-72AAuHU-o, comment bitcoin influ culture,
51cf4b42fd795c46aa8b15a2fdfa9e12,liberte,liberte  et souverainete individuelle,"jordan b peterson (2023) - ""you have the right to free speech so you have the opportunity to pursue truth"" in bitcoin as an incorruptible system of value with jordan peterson (wim168)",https://www.youtube.com/watch?v=FQlA-I7PXf0&t=3851s, comment bitcoin influ culture,
1a74dfeb43011ee41d462e0fdfd37bd6,liberte,liberte  et souverainete individuelle,gigi (2023) - freedom money - episode 1. bitcoin magazine,https://www.youtube.com/watch?v=6Tr4-DL1c1s, comment bitcoin influ culture,
b3107b87f94066e9d6bc4ecccb10e52b,liberte,liberte  et souverainete individuelle,n. smolenski (2022) - the path of freedom and sovereignty. what bitcoin did,https://www.youtube.com/watch?v=qNkK16kop_s, comment bitcoin influ culture,"bitcoin, cbdc, political, surveillance, violence, democracy, blockchain, cash, institutions, society, technology, economy, social, totalitarian, china, president, property, america, bank, censorship, privacy, societies, war, business, digital, elites, energy, financial, governance, government"
307229181af682ab614924ef217aeebd,arts,2. assisterons-nous a une renaissance de l'art sous un etalon-bitcoin?,stephen chow (2020). the art of funding art - the chow art fund collection. empathyfilms productions,https://www.youtube.com/watch?v=ocwGFLyaal4, comment bitcoin influ culture,
6c1dde24fd058b05746eb3225392a3ca,arts,2. assisterons-nous a une renaissance de l'art sous un etalon-bitcoin?,"aleks svetski (2023). beauty in the uncommunist manifesto, shifting focusses, & the pace of bitcoin adoption",https://www.youtube.com/watch?v=QzxUR8Ck8lI&t=3420s, comment bitcoin influ culture,"bitcoin, book, beauty, twitter, change, read, subjective, changes, alex, books, discussion, like, 2022, capitalism, libertarian, meaningful, absolute, clown, focus, physical, say, shark, things, tinkering, writing, amazon, changing, character, feel, harmony"
a2f96f23c72b3ff35a63274cc03196d4,architecture,1. abandon de l'architecture traditionnelle sous l'ere fiat,michael diamant (2022). fiat architecture. the bitcoin standard podcast,https://www.youtube.com/watch?v=qK_oXJxSCuw, comment bitcoin influ culture,"architecture, bitcoin, buildings, building, classical, modernist, money, architect, city, architects, fiat, cities, stockholm, democracy, government, gold, art, countries, economics, modernism, apartments, economic, environment, monarchies, reality, artists, bank, build, future, governments"
efa913b4bd42cc91b6bdc253cc4154ec,architecture,1. abandon de l'architecture traditionnelle sous l'ere fiat,roger scruton (2015). architecture and aesthetic education,https://www.youtube.com/watch?v=FJrCn-y16Vs, comment bitcoin influ culture,"architecture, aesthetic, buildings, building, architects, architectural, architect, education, beauty, art, london, moldings, aesthetics, grammar, judgments, built, form, tradition, funeral, judgment, lecture, originality, postmodern, settlement, arts, baroque, city, convention, death, design"
0857be292cbd0ca9e268c3ba7e1e1cb8,morale,soif de justice  !,"jordan b peterson (2022). inflation penalizes prudence and, in doing so, destroys civilization in bitcoin as an incorruptible system of value. wim bitcoin makes the world better. bitcoin fixes this",https://www.youtube.com/watch?v=FQlA-I7PXf0&t=4419s, comment bitcoin influ culture,
992f83db246b71c9f2597e270ab6234b,referentiel juste,absolutisme vs. relativisme,"robert breedlove (2022). defining truth (and its antagonism to fiat) and the spirit of truth, the process of inquiry, and freedom of speech in bitcoin as an incorruptible system of value with jordan peterson. wim",https://www.youtube.com/watch?v=FQlA-I7PXf0&t=3350s, comment bitcoin influ culture,
60538533812d2d0d29ed0ece3a9fefd1,preference temporelle,rabaisser notre preference temporelle,richard reel (2023). making bitcoin-inspired music videos. bitcoin rapid-fire,https://www.youtube.com/watch?v=8vJCub3Lvgc, comment bitcoin me change,
17a3d3fe9df5f9265e911004eaf481b7,recablage / mise-a-jour,reconfigurer notre representation du monde,r. breedlove (2022). on bitcoin metathinking - dea rezkitha,https://www.youtube.com/watch?v=FghX65-KnKI, comment bitcoin me change,"bitcoin, money, economics, book, market, buy, gold, trading, banking, digital, reading, buying, economic, economist, energy, space, universe, wealth, astrophysics, austrian, books, curiosity, currency, economy, government, life, markets, masculine, podcast, portfolio"
6d1b8eaf858975d02fb80157a9b45a31,realisation de soi,"decortiquer,  denouer, reveler","john vallis and bb (2021). first hand account of a 'bitcoin transformation (38""). bitcoin rapid fire",https://www.youtube.com/watch?v=wzngK-zgt7o&list=PL8GxRkxnvMl0SI_-85UNfxXRo8rQJqIHU&t=2280s, comment bitcoin me change,
e28cb17e4b439fcc36d8585fece0add3,realisation de soi,"decortiquer,  denouer, reveler",jeff booth (2023). ego death through bitcoin. wim,https://www.youtube.com/watch?v=PiSsxVM0B-U, comment bitcoin me change,"bitcoin, money, world, truth, attention, ego, love, people, anger, community, fiat, friends, meaning, society, belonging, control, economic, fear, flow, intentions, laws, life, relationship, self, sponsor, think, wealth, bitcoiners, debt, feel"
0aa0bf08ad4bf550b6442efea3d28e10,realisation de soi,bitcoin stimule l'interet pour la spiritualite,strolight (2021). becoming your 'bitcoin-self'. j. vallis - bitcoin rapid-fire,https://www.youtube.com/watch?v=lQsVjSMfjS8, comment bitcoin me change,"bitcoin, money, truth, civilization, energy, government, religious, bitcoiners, consciousness, reality, symbol, democracy, narrative, self, world, bitcoins, existence, lie, mirror, sovereign, writing, community, exist, forest, hope, life, smoke, smoking, things, truths"
ec4b24286467e0964deb0a16b82fa823,realisation de soi,bitcoin stimule l'interet pour la spiritualite,hodl hang crew (2022). exploring the mythological & spiritual implications of bitcoin. bitcoin rapid-fire,https://www.youtube.com/watch?v=t2gCpaqmUMk, comment bitcoin me change,"bitcoin, like, power, wealth, mythology, truth, energy, religious, satoshi, sovereignty, technological, world, money, words, map, mythological, perspective, reality, rob, sovereign, conversations, government, property, chaos, love, metaphysical, political, religion, value, bitcoiners"
7f7bef2e16cf6e402aea5245b1a623f5,couverture contre l'inflation,2. l'inflation est de retour,"philippe herlin (2023). inflation, dette, deficits et banques, la france va droit dans le mur ! putsch media",https://www.youtube.com/watch?v=6lus9c2S5HE&t=546s, comment j'utilise bitcoin,"pas, une, inflation, le, fait, bien, dans, français, réforme, être, ce, les, pourquoi, argent, taux, banques, france, philippe, contre, est, faute, gouvernement, investisseurs, qui, arrondissement, assurance, banque, des, européenne, logement"
a683e2614b34f40363a84661959bb757,couverture contre l'inflation,2. l'inflation est de retour,jeff booth (2023). why deflation is the key to abundance. what bitcoin did,https://www.youtube.com/watch?v=G2vAm2hfW9U, comment j'utilise bitcoin,"bitcoin, debt, currency, ai, inflation, economic, prices, monetary, productivity, deflation, technology, trillion, china, cost, debts, energy, gdp, gold, growth, money, theft, think, value, book, cash, economy, eventually, industry, intelligence, marginal"
85dadf68b4807adcd81a55dad6843d39,transactions resistantes a la censure,weaponizing money,"alexandre stachtchenko (2023). nos libertes sont attaquees et tout le monde s'en f***. gac elon musk (2023). ""weaponizing currency repeatedly will lead other countries to stop using it."" radar",https://www.youtube.com/watch?v=cwqJOl3yan8, comment j'utilise bitcoin,
419aa00409b8caf14009f2797edc4b39,transactions resistantes a la censure,moyen de  paiement resistant a la censure,robert f kennedy jr  (2022). keynote - bitcoin 2023. bm,https://www.youtube.com/watch?v=fz7FPl065II, comment j'utilise bitcoin,
250966267fa4816a180b487a0c7f9cbf,transferts de fonds et echange de devises,rails de paiement,jack mallers (2022). payment demo: strike ceo - bitcoin 2022 conference. bitcoin magazine cross-border remittance: bridging the financial divide in lightning network in action: real-world use cases and applications. apollo,https://www.youtube.com/watch?v=YTqCs6RY9O4, comment j'utilise bitcoin,"payment, cash, wallet, bitcoin, check, going, good, grocery, payments, pin, qr, rail, send, transaction, yeah, zap"
587641264847b28d8b6b67d0600b2986,transferts de fonds et echange de devises,rails de paiement,btc sessions (2022). strike - send payments to anyone in the world for free (full tutorial) cross-border remittance: bridging the financial divide in lightning network in action: real-world use cases and applications. apollo,https://www.youtube.com/watch?v=4-vJ7zZQ4wU, comment j'utilise bitcoin,"bitcoin, transaction, strike, send, app, payment, bank, wallet, dollars, qr, transactions, account, fee, funds, invoice, pay, cents, fees, notification, payments, receive, banking, basic, btc, code, currency, deposit, dollar, hit, lightning"
cd05c840f1549e95d5c4f2c559c58aef,"value4value, micropaiements, etc.",micro-paiements,aantonop (2017). bitcoin q&a: microfinance & streaming money,https://www.youtube.com/watch?v=xs6hUcfuX9w&list=PLPQwGV1aLnTurL4wU_y3jOhBi9rrpsYyi&index=44, comment j'utilise bitcoin,"phone, phones, stream, streaming, technology, cash, microfinance, mobile, platforms, accounting, antenna, applications, bandwidth, bank, billing, bitcoin, bluetooth, borrow, capital, cashflow, cellphone, centralization, channel, copying, creators, credit, economies, entrepreneurs, fees, handset"
0d9ba50ea06a0efe0ab258e85865789d,acheter du btc,4. solutions d'achat en pair-a-pair et achat en liquide,decouvre bitcoin (2023). btc 205 - solution achat en pair a pair. 10 videos tutos et analyse comparative des solutions,https://www.youtube.com/playlist?list=PLinTFKehfR4x6c2qMRgovr55lTJyWeU7K, comment j'utilise bitcoin,
55d6d7d67c169951105e497408f34b09,acheter du btc,4. solutions d'achat en pair-a-pair et achat en liquide,"tuto bisq par johnonchain, solution achat btc sans kyc. adb",https://www.youtube.com/watch?v=mvh55CYmLVw&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=25, comment j'utilise bitcoin,"pas, une, le, votre, fait, vous, bien, peut, être, ce, les, contre, ouais, signé, voir, avoir, des, bisque, dans, limite, mettre, pourquoi, banque, compliqué, je, marché, portefeuille, sur, vente, allez"
4b4d824151d138830f446a7d75f1021c,acheter du btc,4. solutions d'achat en pair-a-pair et achat en liquide,m. odell & bitcoin q&a (2022). buying bitcoin with no-kyc in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=819s, comment j'utilise bitcoin,
bf08c63fb62f2dfb7df796637f810e6f,utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,"que sont les services ""custodial"" - adb loic morel (2023). introduction a la conservation d'actifs numeriques : comment securiser soi-meme ses cles bitcoin ? bitstack",https://www.youtube.com/watch?v=-MP2plIm17s&t=4s, comment j'utilise bitcoin,"pas, une, argent, votre, portefeuille, bien, ce, contrôle, des, vous, être, 24, accès, autre, avoir, bientôt, bienvenu, bitcoin, ceux, contre, contrôlez, coup, entre, fait, français, gérer, investissement, justement, le, merci"
cfe65254f2e2c9326cf1357b6700f06c,utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,btc sessions (2022). top 5 bitcoin desktop wallets of 2022,https://www.youtube.com/watch?v=xtiGI-zb184&list=PLxdf8G0kzsUVzpmuXsCjtm3XWblNzdeEL&index=9, comment j'utilise bitcoin,"wallet, bitcoin, wallets, desktop, utxo, coin, hardware, mobile, node, sparrow, spectre, wasabi, coinjoin, coins, features, fee, list, multisig, privacy, sync, transaction, b2x, bank, buy, buying, byte, card, chains, collaborate, collaborative"
9813213147ab7bbbfbbe2585c4f8ee2d,utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,tuto samourai wallet. adb,https://www.youtube.com/watch?v=kS6iC_ovarQ, comment j'utilise bitcoin,"une, transaction, pas, transactions, votre, bitcoin, wallet, bien, ce, dépenser, le, mélange, directement, dépense, fois, les, mélangés, plusieurs, scanner, confidentialité, des, destinataire, est, payer, payeur, peut, pool, retrouver, samouraï, samouraïs"
26da77cc6a1d9ae62bf53fb83079e117,utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,btc sessions (2022). electrum bitcoin wallet - versatile and feature rich,https://www.youtube.com/watch?v=E4EhZg5QslI&list=PLxdf8G0kzsUVzpmuXsCjtm3XWblNzdeEL&index=6, comment j'utilise bitcoin,"wallet, electrum, transaction, bitcoin, password, ledger, transactions, address, addresses, button, fee, file, qr, send, backup, change, copy, encrypt, reopen, sending, settings, sig, subscribe, theme, wallets, annoying, arrives, balance, bitcoins, ble"
1c663858b5ad5ff9b6814512f64f73a3,utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,m. odell & bitcoin q&a (2022). software wallets in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=1771s, comment j'utilise bitcoin,
6a5fe73ccba51dea1bee08807ac8dd63,utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,m. odell & bitcoin q&a (2022). hardware wallets in citadel dispatch e43: bitcoin for beginners arman the parman (2022). bitcoin hardware wallets guide  and hardware wallets by brand,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=2235s, comment j'utilise bitcoin,
baa4aa3fe16785d92e3ed1198b27384d,utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,m. odell & bitcoin q&a (2022). lightning network wallets in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=4779s, comment j'utilise bitcoin,
50ea070ca1d5abb3bc4e93b4c1556cf6,utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,btc sessions (2023). zeus bitcoin lightning wallet - mobile node management,https://www.youtube.com/watch?v=hmmehTnV3ys&list=PLxdf8G0kzsUWcgEJLH9AHTN3KQzoN2HTs&index=8, comment j'utilise bitcoin,"node, bitcoin, channel, channels, invoice, zeus, payments, app, connect, fee, fees, lightning, payment, wallet, qr, sats, scan, receive, sat, tap, transaction, umbral, address, async, balance, btc, code, config, free, liquidity"
ee6725dcb151a3472a124649fafa598e,utiliser un wallet/ porte-cles,6. solutions  multi-sig,"portefeuille multi-sig bitcoin - 3 solutions : sparrow, dux, specter. adb",https://www.youtube.com/watch?v=epP3GZDPeiY, comment j'utilise bitcoin,"une, portefeuille, pas, coup, bien, le, fait, qui, votre, vous, trois, bientôt, card, contre, deux, marche, multi, parce, voir, argent, bitcoin, bitcoins, cadre, entre, envoyé, fois, mettre, numéro, numéros, passe"
a9cd92c87647e7c86a5dd73bccf8db7e,utiliser un wallet/ porte-cles,6. solutions  multi-sig,liana : le futur des portefeuilles bitcoin ! - wizardsardine. adb,https://www.youtube.com/watch?v=siuLmQo1lM8&t=300s, comment j'utilise bitcoin,"pas, une, être, fait, le, ce, bien, qui, dans, révolte, bitcoin, des, peut, coup, avoir, argent, autre, est, ouais, musique, fais, hui, ledger, merci, pourquoi, protocole, sécurité, transaction, veux, votre"
2d8592175392e0f7934d4f373a84108e,utiliser un wallet/ porte-cles,6. solutions  multi-sig,tutoriel multi-sig specter - chap 8 - ln 202. adb,https://www.youtube.com/watch?v=mV1KS-Uwjew&t=1s, comment j'utilise bitcoin,"pas, une, bien, portefeuille, ce, le, argent, coup, transaction, dans, votre, vous, être, pourrait, fait, ledger, envoyer, mettre, multi, autre, est, fais, les, portefeuilles, qui, adresse, appareil, branché, contre, parce"
4f82652f41a79c1cd3131d4efdb2ac19,utiliser un wallet/ porte-cles,6. solutions  multi-sig,m. odell & bitcoin q&a (2022). multisig in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=5282s, comment j'utilise bitcoin,
28605f9b5469752e3f34a5682dc488b1,conserver ses sats/btc,1. stocker de facon securisee,comment securiser 1 million en bitcoin? (passphrase & multi sig). adb,https://www.youtube.com/watch?v=tOJ5iIhbg4c&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=28, comment j'utilise bitcoin,"pas, une, votre, bien, argent, le, être, contre, ce, portefeuille, vous, jamais, passe, coup, entre, fait, multi, petit, peut, privée, qui, des, euros, faites, ledger, merci, mettre, mémoire, parlé, portefeuilles"
5714ba8e45e33be5bc68c765871a3d2f,conserver ses sats/btc,1. stocker de facon securisee,"portefeuille multi-sig bitcoin - 3 solutions : sparrow, dux, specter. adb",https://www.youtube.com/watch?v=epP3GZDPeiY, comment j'utilise bitcoin,
b032b023a563b83ebb77947f8da2a48f,conserver ses sats/btc,1. stocker de facon securisee,tutoriel multi-sig specter - ln 202. adb,https://www.youtube.com/watch?v=mV1KS-Uwjew&t=1s, comment j'utilise bitcoin,
bbef94810f776935808e096a5d2d3de5,conserver ses sats/btc,1. stocker de facon securisee,m. odell & bitcoin q&a (2022). multisig in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=5282s, comment j'utilise bitcoin,
368b6d8a9d25bda3a68911654da42e55,conserver ses sats/btc,2. prevoir la transmission : plan d'heritage,creation d'un plan heritage bitcoin academie decouvre bitcoin,https://www.youtube.com/watch?v=FzeZApwZ0XM&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=26, comment j'utilise bitcoin,"une, pas, votre, coup, être, argent, bien, fait, vous, lettre, le, mettre, avoir, ce, des, accès, dans, famille, jamais, qui, sur, voir, confiance, contre, contrôle, directement, entre, faites, investissement, ledger"
368b6d8a9d25bda3a68911654da42e55,conserver ses sats/btc,2. prevoir la transmission : plan d'heritage,comment passer l'epreuve du temps ? bitcoin 101. adb,https://www.youtube.com/watch?v=FzeZApwZ0XM&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=26, comment j'utilise bitcoin,
33a8ea43672cc7419bc5d67a3da42687,"verifier, auditer",examiner le  mempool et la blockchain,analyse de la mempool - ln 202 adb ouvrir et decouvrir mempool.space par soi-meme (visiter tous les onglets).,https://www.youtube.com/watch?v=0xS859IoMh8&list=PLinTFKehfR4zoKvBcncHPr-ZTh1enuEhr&index=5, comment j'utilise bitcoin,
1c2fb4a7d4d5a8aa21a836c81ad548a4,"verifier, auditer",examiner le  mempool et la blockchain,block explorer & analyse stats - ln 202. adb ouvrir et decouvrir mempool.space par soi-meme (visiter tous les onglets).,https://www.youtube.com/watch?v=Qe9VaUhUS0E&list=PLinTFKehfR4zoKvBcncHPr-ZTh1enuEhr&index=6, comment j'utilise bitcoin,"une, pas, le, transactions, bitcoin, bloc, transaction, peut, ce, est, être, autre, coup, quelques, qui, votre, avoir, blocs, dans, fait, énormément, bien, changement, des, pourrait, 2100, accepté, argent, contre, distribution"
febbca8f5fc3b78bbaf653963e40f054,"verifier, auditer",examiner le  mempool et la blockchain,mempool space (2023). mempool accelerator(tm) teaser demo with k3tan,https://www.youtube.com/watch?v=qS09zHk0jMg, comment j'utilise bitcoin,"transaction, accelerat, accelerate, accelerated, accelerator, celerator, confirmation, confirmed, eta, helping, man, mempool, sap, server, thank, thanks, tracking, verified, worry"
ccc1c7aec9686971a28b8b4e7305b561,faire tourner son noeud,contribuer activement au reseau,noeud bitcoin. adb,https://www.youtube.com/playlist?list=PLinTFKehfR4zoKvBcncHPr-ZTh1enuEhr, comment j'utilise bitcoin,
62c4732cd9ba56666a6be7551c56704e,faire tourner son noeud,contribuer activement au reseau,btc sessions (2022). how to run a bitcoin node for free - bitcoin core,https://www.youtube.com/watch?v=PXg_xUIYN84&list=PLxdf8G0kzsUVzpmuXsCjtm3XWblNzdeEL&index=5, comment j'utilise bitcoin,"wallet, bitcoin, core, fee, transactions, fees, file, send, transaction, wallets, backup, default, encrypt, node, pruned, receiving, sync, synced, btc, download, downloaded, downloading, kilobyte, mac, options, password, pending, receive, recipient, sas"
41b14356d22f23f4683bc6e69dd9d8d1,faire tourner son noeud,contribuer activement au reseau,m. odell & bitcoin q&a (2022). full nodes in citadel dispatch e43: bitcoin for beginners,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=2756s, comment j'utilise bitcoin,
b44a5c31f9c62e85c859ee38181aa64a,faire tourner son noeud,utiliser lightning sur son propre noeud,comment se lancer dans le lightning network ? - faq ndeg50 - db,https://www.youtube.com/watch?v=qTHtPzuo_Ek&t=242s, comment j'utilise bitcoin,
