title,subtitle,level,description,links,quadrant
politique,bitcoin : aspiration et positionnement  politique,niveau 2,yorick de mombynes (2022). bitcoin - vers une scission entre pouvoir politique et monetaire. reelle possibilite ou fantasme ? gac,https://www.youtube.com/watch?v=n1LoVsG_fIQ, comment bitcoin change societe
politique,bitcoin : aspiration et positionnement  politique,niveau 2,yorick de mombynes (2022). depolitiser la monnaie,https://www.youtube.com/watch?v=DX8JorPfXn4, comment bitcoin change societe
politique,bitcoin : aspiration et positionnement  politique,niveau 2,yorick de mombynes (2022). les liberaux et le bitcoin. cercle frederic bastiat,https://www.youtube.com/watch?v=a-72AAuHU-o, comment bitcoin change societe
politique,bitcoin : aspiration et positionnement  politique,niveau 2,yves bennaim (2022). un referendum en suisse sur bitcoin! gac.,https://www.youtube.com/watch?v=uWiKT_CjoDY, comment bitcoin change societe
politique,bitcoin : aspiration et positionnement  politique,niveau 3,m. n. rothbard (1963). what has gov. done to our money. mises institute,https://nakamotoinstitute.org/static/docs/what-has-government-done-to-our-money.pdf, comment bitcoin change societe
politique,bitcoin : aspiration et positionnement  politique,niveau 3,anatomy of the state: a film based on the book by murray rothbard,https://www.anatomystatefilm.com/, comment bitcoin change societe
politique,bitcoin : aspiration et positionnement  politique,niveau 3,"h-h hoppe (1990). banking, nation states, and intal. politics: a sociological reconstruction of the present economic order. nakamoto  institute",https://nakamotoinstitute.org/banking-nation-states-and-international-politics/, comment bitcoin change societe
politique,bitcoin : aspiration et positionnement  politique,niveau 3,faune radio (2023). aux origines politiques de bitcoin : autrichiens et cypherpunks dans bitcoin politiquement,https://www.youtube.com/watch?v=D4ObwhTsAko&t=227s, comment bitcoin change societe
politique,bitcoin : aspiration et positionnement  politique,niveau 3,faune radio (2023). le positionnement politique de bitcoin dans bitcoin politiquement,https://www.youtube.com/watch?v=D4ObwhTsAko&t=1203s, comment bitcoin change societe
politique,bitcoin : aspiration et positionnement  politique,niveau 3,buck o perley (2022). how satoshi nakamoto and bitcoin mirror the united states' founding principles. bitcoin magazine,https://bitcoinmagazine.com/culture/how-satoshi-mirrors-u-s-principles, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 1,"warren davidson (2023). us congressman warren davidson: ""we have ""a rigged system of money"". bitcoin magazine",https://twitter.com/BitcoinMagazine/status/1628076930124722183?s=20, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 1,"denis porter (2023). mississippi senate hearing on the benefits of bitcoin for the environment, tax payers, and local economy went 30 min overtime because of interest by senators!",https://twitter.com/DocumentingBTC/status/1616443135084662784?s=20&t=aort_55kDGN_INjniczZqw, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 1,joe consorti (2023). hillary clinton is afraid of bitcoin.,https://twitter.com/ydemombynes/status/1647233630882656257, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 1,senator cruz (2023). us senator introduces bill to have all restaurants and vending machines in congress buildings accept. bitcoin magazine,https://www.congress.gov/congressional-record/volume-169/issue-16/senate-section/article/S103-3, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 1,senator cruz (2023). i am incredibly bullish on bitcoin,https://twitter.com/saylor/status/1651418736123944960, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 1,david zell (2022). 21 human rights leaders urge congress to learn about bitcoin. bitcoin policy institute.,https://www.btcpolicy.org/articles/human-rights-leaders-urge-congress-to-learn-about-bitcoin, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 1,"tom emmer (2023). us congressman: ""bitcoin and crypto restore liberty and choice to individuals"". bitcoin magazine",https://twitter.com/BitcoinMagazine/status/1617563624276623363?s=20&t=S1O_-t6sCx8PL6sH6w5K4A, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 1,justin trudeau (2023). criticizing poilievre's recommendation to opt out with bitcoin,https://twitter.com/FreedomMaxima/status/1619372465226133504?s=20&t=uJze-TdkzTiSScfTV_DjKg, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 2,btccasey (2023). arizona senator introduces bill to make bitcoin legal tender in the state. bitcoin magazine,https://bitcoinmagazine.com/legal/arizona-bitcoin-legal-tender-bill-introduced, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 2,yves bennaim (2022). bitcoin politique ou apolitique dans un referendum en suisse sur bitcoin. gac une votation en suisse sur la crypto dans un referendum en suisse sur bitcoin. gac,https://www.youtube.com/watch?v=uWiKT_CjoDY&t=510s, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 2,c. de beukelaer (2022). bitcoin s'infiltre au parlement belge. gac,https://www.youtube.com/watch?v=Zn1sv8Meml0, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 2,"p. person, c. de beukelaer, jm. cambaceres (2022). quelle place pour bitcoin dans le debat politique ? surfin'bitcoin",https://www.youtube.com/watch?v=kbJ29g6dM2Y&t=927s, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 2,documenting bitcoin (2023). how bitcoin mining is a net positive: a testimony in front of the u.s congress,https://twitter.com/DocumentingBTC/status/1618329513053810692?s=20&t=lnXuqL6xjS1ec0XI6Ei6EQ, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 2,"u.s. house committee on financial services (2022). ""most importantly, digital assets, and their related mining activities, are essential to the economic future of the united states""",https://twitter.com/DocumentingBTC/status/1618329519160700935?s=20&t=r1b0w2QqgIGs4FvKgmI5Aw, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 2,"us senator cynthia m lummis (2023). ""don't judge #bitcoin mining as an energy bad guy, there's a lot of innovation going on that proves otherwise""",https://twitter.com/DocumentingBTC/status/1618343219984756738?s=20&t=Zsfa1RtKCGoWpo_4IWVOUw, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 2,"cynthia m lummis (2022). ""josh mandel is pro bitcoin and digital assets [...] a conservative former state treasurer who has run the numbers. he's the ally we need to restore fiscal sanity.""",https://twitter.com/CynthiaMLummis/status/1514988732771827718?s=20&t=Zsfa1RtKCGoWpo_4IWVOUw, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 2,"us senator cynthia m lummis (2023). ""bitcoin is saving lives""",https://twitter.com/DocumentingBTC/status/1512838433626112006?s=20&t=Zsfa1RtKCGoWpo_4IWVOUw, comment bitcoin change societe
politique,bitcoin s'invite dans le debat politique,niveau 2,"bitcoin today coalition (2023). miners, sps, entrepreneurs met with democratic and republican senate/house offices to teach about bitcoin...",https://twitter.com/BTC_Coalition/status/1651681867114979328, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,"bitcoin archive (2023). 2 leading us presidential candidates support bitcoin  r f kennedy jr: ""the envir. argument against bitcoin is a pretext to suppress what threatens elite power structures""",https://twitter.com/BTC_Archive/status/1655875589247586305, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,"nayib bukele (2023). ""la valeur intrinseque du bitcoin est maintenant en pleine exposition sur le monde entier"".  ""le president vient d'affirmer avoir regle l'integralite de leur dette de $800 millions plus les interets !"".",https://twitter.com/BastienWeb3/status/1619727125535232002?s=20&t=Zsfa1RtKCGoWpo_4IWVOUw, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,"tuur demeester (2023). presidential candidate milei is something else: pro-bitcoin, staunch libertarian, +20y economics prof.",https://twitter.com/TuurDemeester/status/1655023423607697408, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,"radar (2023). politicians are thieves. the only way to end the monetary scam is to close the central bank, says argentina's presidential candidate javier milei",https://twitter.com/RadarHits/status/1651505927239991296, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,bloomberg (2023). china is quietly supporting hong kong's push to become a bitcoin and crypto hub. bitcoin magazine.,https://twitter.com/BitcoinMagazine/status/1628001231896563713?s=20, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,russia's energy minister (2023). russia's energy minister says he supports the legalization of bitcoin mining in the country bitcoin magazine.,https://twitter.com/BitcoinMagazine/status/1618658931592818688?s=20&t=BjGlnwkEWMBwqp03QLQkTw, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,"pierre poilievre (2022). leader of the conservative party of canada explains the significance of sound, integrous money.",https://twitter.com/Excellion/status/1568751765537042433?s=20&t=30m3zlsH1OpH57oF1lk05w, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,governor of texas (2022). bitcoin is good for the power grid. it is the cutting edge of innovation in the world,https://twitter.com/DocumentingBTC/status/1596609766402523138?s=20&t=hg0k5AzOqZGaE38rPVnTRg, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,btccasey(2023). new hampshire commission recommends statewide bitcoin energy plan. bitcoin magazine,https://bitcoinmagazine.com/legal/new-hampshire-commission-recommends-bitcoin-mining, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,"jim messina (2023). president obama's deputy chief of staff calls bitcoin ""one of the most exciting developments of our lifetime""",https://twitter.com/DocumentingBTC/status/1622748385534005248?s=20&t=VZlQhBCgeHnLZsiDM1eg2A, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,documenting bitcoin (2023). mississippi senate passes historic bill protecting bitcoin mining    montana senate passes historic bill protecting bitcoin mining   texas legislature passes hb 591!: formerly flared or vented gas can be sold to on-site mobile data centers   the right to mine bitcoin is now law in the state of arkansas,https://twitter.com/DocumentingBTC/status/1623674546980106241?s=20&t=fx2THPBO4zdxOZVBiP5EVg, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,michael grullon (2023). texas introduces bill to ban cbdc,https://watcher.guru/news/texas-introduces-bill-to-ban-central-bank-digital-currency-cdbc, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,goku (2023). les legislateurs du texas proposent d'ajouter un amendement constitutionnel sur les crypto a la declaration des droits de l'etat,https://twitter.com/Crypto__Goku/status/1656904266689261568, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,european commission (2023). banks have expressed interest in providing #bitcoin and crypto related services to clients. bitcoin magazine,https://twitter.com/BitcoinMagazine/status/1627666493252022272?s=20, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 1,satoshi action (2023). missouri passes the 'right to mine' bitcoin in a unanimous 12-0 vote in favor.,https://twitter.com/SatoshiActFund/status/1633138344938049536?s=20, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,robert f kennedy jr  (2022). keynote - bitcoin 2023. bitcoin magazine,https://www.youtube.com/watch?v=fz7FPl065II, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,yorick de mombynes (2020). etats - bitcoin : le choc des titans,https://yorickdem.medium.com/etats-bitcoin-le-choc-des-titans-c837a661dd15, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,a. stachtchenko (2022). le salvador - quel avenir pour bitcoin ? liber-the,https://www.youtube.com/watch?v=qDRqbG-VLDM&t=2162s, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,m. saylor (2021). are gov. printing money to adopt bitcoin? s. ammous,https://www.youtube.com/watch?v=yTMdEGwuyus, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,gac (2021). le salvador court-circuite le systeme financier avec bitcoin !,https://www.youtube.com/watch?v=_NxpiM_uwQQ, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,"gac(2021). ""arretez de gober le sirop que vous sert l'elite""! - nayib bukele.",https://www.youtube.com/watch?v=LTw2CH9tKs0, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,s. gouspillou (2021). evolution du minage en chine et dans le monde. gac.,https://www.youtube.com/watch?v=tt_QFJLmlLU, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,s. gouspillou (2020). retour a chaud d'un periple au salvador. gac.,https://www.youtube.com/watch?v=D1LhLwA1EhE&t=8s, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,marty bent (2023). more discrimination against bitcoin miners. tftc,https://tftc.io/martys-bent/issue-1308-more-discrimination-against-bitcoin-miners/, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,"ray dalio (2023). ""there will be a competition of moneys, and bitcoin is a part of that competition. i look at it as an alternative gold."" bitcoin magazine",https://twitter.com/BitcoinMagazine/status/1619853028328361984?s=20&t=Zsfa1RtKCGoWpo_4IWVOUw, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,paul tudor jones (2020). it's like investing early in a tech company. cnbc,https://www.youtube.com/watch?v=D1LhLwA1EhE&t=8s, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,paul tudor jones (2020). bitcoin is maths and maths never fails,https://www.youtube.com/shorts/_Nc_P-xTEic, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 2,s. druckenmiller (2022). talks about bitcoin. zurich crypto journal,https://www.youtube.com/watch?v=EuyaqKZgezM, comment bitcoin change societe
politique,recueillant des soutiens au plus niveau  bitcoin s'enracine...,niveau 3,texas workgroup on blockchain matters (2022). a report to the members of the texas legislature.,https://www.smu.edu/Law/News-Events/2022/November/Texas-Workgroup-on-Blockchain-Matters, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,la-philo (20--). la guerre est la continuation de la politique par d'autres moyens (clausewitz),https://la-philosophie.com/guerre-continuation-politique-clausewitz, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,"robert breedlove (2023). in the 20th century, 169m people were murdered by fiat-funded states...",https://twitter.com/Breedlove22/status/1616467443999772672?s=20&t=BJw5hH_2ntGQLTio04Tt1w, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,robert breedlove (2023). in the long run bitcoin makes war financing much more difficult...,https://twitter.com/Breedlove22/status/1623690571037523968?s=20&t=9uZbtaUbVYqClCE51o6htQ, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,richard (2022). rise & fall of the petrodollar,https://www.youtube.com/watch?v=_9WndByCoG0&list=PLj9lDruPFtBljCFcLcoD3bd5pGUGmHZWV&index=4, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,michael saylor (2021). gold leads to war. bitcoin leads to peaceful resolution. colin talks crypto,https://www.youtube.com/watch?v=tOpuHInq_8k, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,"michael saylor (2023). we developed land, naval, air, and nuclear power...future conflicts will shift to cyber power. bitcoin is the worlds greatest cyber defense mechanism",https://twitter.com/Breedlove22/status/1623690571037523968?s=20&t=9uZbtaUbVYqClCE51o6htQ, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,"alex gladstein (2022). the average taxpayer spends $1,087 per year on weapons contractors compared to $270 for k-12 education",https://twitter.com/gladstein/status/1658183321690718208, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,jason lowery (2022). bitcoin pow achieves a security too physically cost prohibitive to attack,https://twitter.com/JasonPLowery/status/1571506534034587649?s=20&t=am3Obz6oCmjRlqmvnXx7rQ, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,coinbeast (2023). china still 2nd largest miner ...the beginning of the bitcoin hash wars?,https://twitter.com/coinbeastmedia/status/1657793762335047682, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,"sarah tran (2021). sovereign funds start to invest in bitcoin, but some governments could outlaw crypto",https://www.fxstreet.com/cryptocurrencies/news/sovereign-funds-start-to-invest-in-bitcoin-but-some-governments-could-outlaw-crypto-202103260633, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,"france info (2022). guerre en ukraine : ""c'est la premiere fois dans l'histoire du bitcoin qu'il est utilise dans le cadre d'un conflit""",https://www.francetvinfo.fr/monde/europe/manifestations-en-ukraine/guerre-en-ukraine-cest-la-premiere-fois-dans-lhistoire-du-bitcoin-quil-est-utilise-dans-le-cadre-dun-conflit-indique-un-specialiste-des-cryptomonnaies_4989410.html, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 1,"giacomo zucco (2022). they can close your bank account, but they can never stop you from using bitcoin",https://twitter.com/TheBitcoinConf/status/1624087932272513028?s=20&t=VtsLI2JiUMeW-UrUmLn9Fg, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 2,yorick de mombynes (2022). depolitiser la monnaie,https://www.youtube.com/watch?v=DX8JorPfXn4, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 2,dale davidson et rees-mogg (1997) the sovereign individual,https://btctouchpoint.com/fr/cycles-politiques-institutionnels-et-culturels/#sov1, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 2,m. hornick et t. strolight (2021). bitcoin est une richesse generationnelle,https://www.youtube.com/watch?v=3Rnqst5qCgA, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 2,michael saylor (2022). it's a war on currencies. saifedean ammous podcast,https://www.youtube.com/watch?v=WwY7qNXEv74, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 2,m. pines (2022). the actual impact of bitcoin on war. bitcoin policy institute,https://www.btcpolicy.org/articles/the-actual-impact-of-bitcoin-on-war, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 2,"jason lowery (2022). pow vs pos - real power and imaginary power     bitcoin-based cyber security protocols   most powerful, energy efficient, non-destructive weapon of war ever invented   urgent us national strategic priority",https://twitter.com/JasonPLowery/status/1593597983978766336?s=20&t=tOMQB6uTjT6lyxvCeYvPyA, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 2,pines & zell (2022). a strategic asset for nal. security. bitcoin policy institute,https://uploads-ssl.webflow.com/627aa615676bdd1d47ec97d4/636547bc06461825ef584365_BPI%20Comment%20to%20Treasury%20.pdf, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 2,"j. favier (2022). grace de dieu, violence ou algorithme. la voie du bitcoin",http://blog.lavoiedubitcoin.info/post/jubil%C3%A9, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 2,m. saylor (2023). saylor breaks down the computing power of bitcoin,https://twitter.com/ronin21btc/status/1627322542355582977?s=20, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 2,gigi (2023). understand peace,https://dergigi.com/threads/understand-peace, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 3,natalie smolenski (2023). why u.s. should build up strategic bitcoin reserve. nathalie brunell,https://twitter.com/natbrunell/status/1628007039266873345?s=20, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 3,jason lowery (2022). is bitcoin violence? tftc,https://www.youtube.com/watch?v=ZLj7xn47qOg, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 3,jason lowery (2022). bitcoin and the power projection game. wim124,https://www.youtube.com/watch?v=wRxc7uUqAyE, comment bitcoin change societe
politique,"bitcoin : securite  violence, et guerre",niveau 3,jason lowery (2022). pos vs pow. preston pysh podcast,https://www.youtube.com/watch?v=ikPnr23h7qg, comment bitcoin change societe
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 1,michael maloney (2023). keynes on debauchery,https://twitter.com/mike_maloney/status/1660579640380112897, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 1,"guy swann et al. (2022). when your money is meaningless, everything is",https://twitter.com/LPGeorgia/status/1578043875733786624?s=20&t=NmBsaemyjsM-uXgxEn9QMQ, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 1,saifedean ammous (2023). tradition is a set of solutions for which we have forgotten the problem...,https://twitter.com/closetindexer1/status/1652955277375709184, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 1,doc (2023). percentage of adults identifying as lgbt...,https://twitter.com/DrBitcoinMD/status/1646699458955034626, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 2,saifedean ammous (2018). les avantages d'une monnaie dure dans l'etalon-bitcoin (resume de philippe herlin).,https://btctouchpoint.com/fr/letalon-bitcoin-de-saifedean-ammous-resume/, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 2,saifedean ammous (2021). preference temporelle dans l'etalon-fiat (resume de philippe herlin).,https://btctouchpoint.com/fr/letalon-fiat-de-saifedean-ammous-resume/, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 2,jorg guido hulsmann (2017). cultural consequences of the federal reserve. mises institute,https://mises.org/wire/cultural-consequences-federal-reserve, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 2,marty bent (2022). issue #1292: perfectly perverse incentives. tftc,https://tftc.io/martys-bent/issue-1292-perfectly-perverse-incentives/, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 2,allen farington (2022). bitcoin and islamic finance. baltic hb 2022,https://www.youtube.com/watch?v=3WG7uAQ5R9Y, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 2,j. song (2023). fiat ruins work but bitcoin rewards those who add value. bm,https://bitcoinmagazine.com/culture/bitcoin-kills-rent-seeking, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 2,n. hayase (2023). broken hearts: bitcoin restores the soul of pychology. bm,https://images.saymedia-content.com/.image/cs_srgb/MTk1Njk1NzI3NDcxNjM0MzY5/bitcoin-magazine-broke-issuebroken-hearts-extract.pdf?utm_source=Bitcoin+Magazine+Store+%28Shopify%29&utm_campaign=3c71d42397-EMAIL_CAMPAIGN_2023_02_07_04_39&utm_medium=email&utm_term=0_55d2fc53fc-3c71d42397-%5BLIST_EMAIL_ID%5D&mc_cid=3c71d42397, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 3,allen farington (2021). bitcoin is halal. part xi of the bitgenstein serialization,https://allenfarrington.medium.com/bitcoin-is-halal-4a8f0560c3d0, comment bitcoin influ culture
asphyxie culturelle fiat,"notre regime monetaire fiat nourrit colere, nihilisme et desespoir",niveau 3,j. guido hulsmann (2016). cultural consequences of monetary interventions.,https://granem.univ-angers.fr/_resource/Cahiers/2016/DT_GRANEM_03_049.pdf?download=true, comment bitcoin influ culture
racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,niveau 1,la prehistoire de bitcoin: illustration   en   fr (db),https://btctouchpoint.com/wp-content/uploads/2022/12/Prehistory-of-bitcoin.jpg, comment bitcoin influ culture
racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,niveau 1,la prehistoire de bitcoin - bitcoin 101 - adb,https://www.youtube.com/watch?v=ljHLhTzrLsw, comment bitcoin influ culture
racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,niveau 1,remi forte et julien goetz (2021). le mystere satoshi : enquete sur l'inventeur du bitcoin. arte,https://www.youtube.com/watch?v=0ETcLj5jBy4, comment bitcoin influ culture
racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,niveau 1,reason tv (2022). cypherpunks write code,https://www.youtube.com/watch?v=9vM0oIEhMag&t=2s, comment bitcoin influ culture
racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,niveau 2,les grandes dates de bitcoin - bitcoin.fr,https://bitcoin.fr/Histoire/, comment bitcoin influ culture
racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,niveau 2,yorick de mombynes (2018).  les racines philosophiques du bitcoin,https://yorickdem.medium.com/les-racines-philosophiques-du-bitcoin-17f397e30720, comment bitcoin influ culture
racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,niveau 2,"t. c. may (1988). manifeste crypto-anarchiste - l'entonnoir du bitcoin, db",https://decouvrebitcoin.com/la-librairie/articles/article-manifeste-crypto-anarchiste/, comment bitcoin influ culture
racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,niveau 2,j.p barlow (1996). declaration d'independance du cyberspace - db,https://decouvrebitcoin.com/la-librairie/articles/article-declaration-dindependance-du-cyberespace/, comment bitcoin influ culture
racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,niveau 2,e. hughes(1993). manifeste d'un cypherpunk - db,https://decouvrebitcoin.com/la-librairie/articles/article-le-manifeste-dun-cypherpunk/, comment bitcoin influ culture
racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,niveau 3,tim may (1994). the cyphernomicon,https://bitcoinwords.github.io/the-cyphernomicon, comment bitcoin influ culture
racines cypherpunk,"2. devenir bitcoiner, en epouser les valeurs",niveau 1,"tomer strolight (2021). rich or poor, bitcoiners have what money can't buy.",https://tomerstrolight.medium.com/rich-or-poor-bitcoiners-have-what-money-cant-buy-a70d975f4775, comment bitcoin influ culture
racines cypherpunk,"2. devenir bitcoiner, en epouser les valeurs",niveau 1,tomer strolight (2021). bitcoin est un test.,https://btctouchpoint.com/fr/bitcoin-est-un-test/, comment bitcoin influ culture
contre-culture,1. contre-culture,niveau 1,"bitcoin 200t (2023). ""...here's what wall street doesn't understand about bitcoiners... we're psychopaths!!!""",https://twitter.com/Bitcoin200T/status/1635704383534153728, comment bitcoin influ culture
contre-culture,1. contre-culture,niveau 1,carla (2022). bitcoin is defiance,https://www.youtube.com/watch?v=9tuBn_FEFdg, comment bitcoin influ culture
contre-culture,1. contre-culture,niveau 1,therustytwitt (2022). gardez bien a l'esprit que nous tentons de changer les *normes sociales acceptees,https://btctouchpoint.com/wp-content/uploads/2023/02/Nous-tentons-de-changer-les-normes-sociales.jpg, comment bitcoin influ culture
contre-culture,1. contre-culture,niveau 1,"peter (2023). ""are you guys psychopaths?""",https://twitter.com/PeterMaxi21/status/1616394677141311488?s=20&t=nqQ1AHXObboy3gfbiUvbag, comment bitcoin influ culture
contre-culture,1. contre-culture,niveau 1,michael saylor (2023). who is satoshi nakamoto?,https://twitter.com/_BitcoinMatrix/status/1606360960901398528, comment bitcoin influ culture
contre-culture,1. contre-culture,niveau 1,calle (2023). if you are interested in the success of bitcoin you should welcome everyone who can join,https://twitter.com/JoeNakamoto/status/1648748825740296193, comment bitcoin influ culture
contre-culture,1. contre-culture,niveau 1,eric voskuil (2023). there is no value proposition in bitcoin  unless you're willing to be black market,https://twitter.com/discoveringbtc/status/1648258434037583873, comment bitcoin influ culture
